label,statement,job_title,party_affiliation,barely_true_counts,false_counts,half_true_counts,mostly_true_counts,pants_on_fire_counts,context
0,if we went back to the obesity rates that existed back in the s the medicare system over several years could save as much as a trillion dollars,1,1,70.0,71.0,160.0,163.0,9.0,13
1,domestic violence is seen as a preexisting health condition and women had to pay  percent more for health care because of gender ratings but under obamacare all of that is over,15,1,3.0,4.0,4.0,3.0,1.0,1
1,on common core education standards,9,0,26.0,41.0,32.0,40.0,11.0,3
2,we are the only industrialized nation that relies heavily on a forprofit medical insurance industry to provide basic health care,0,1,1.0,1.0,0.0,4.0,0.0,11
0,says this  year council seatwarmer has never chaired vice chaired or led a single council committee meeting,15,2,0.0,1.0,0.0,0.0,0.0,13
3,since  six us supreme court justices have been confirmed during election years including justice anthony kennedy who was confirmed in the final year of the reagan administration,6,1,1.0,0.0,0.0,1.0,0.0,13
4,workers in the united states are making less than they were almost  years ago and yet they are working harder,1,0,63.0,114.0,51.0,37.0,61.0,3
2,rick perry accepted more stimulus funds than any other governor except the governors of california and new york,15,1,2.0,3.0,5.0,7.0,3.0,3
2,our state economic development agency under walker wedc actually isnt even using the funds that are appropriated to it,15,1,5.0,5.0,11.0,8.0,3.0,1
2,a violent felon can buy a gun over the internet with no background check no questions asked,1,1,70.0,71.0,160.0,163.0,9.0,3
0,says mexico can afford to build a wall because the countrys trade deficit with america is billions of dollars,1,0,63.0,114.0,51.0,37.0,61.0,13
1,the united states accounted for  percent of worldwide military spending during the cold war but now accounts for  percent,4,1,1.0,0.0,2.0,0.0,0.0,13
3,mathematically the white sox can still get in the playoffs,1,1,70.0,71.0,160.0,163.0,9.0,1
1,since the time of the civil war weve made a distinction in this country between the availability and the ability to access for people who were in the military versus the rest of us to vote,12,0,2.0,0.0,3.0,1.0,0.0,8
0,says his campaign has released his past tax returns,0,3,18.0,12.0,22.0,41.0,0.0,1
4,as a result of chris sununus vote against a planned parenthood contract nearly  fewer women and families statewide accessed health care for birth control cancer screenings and annual exams,15,1,2.0,0.0,0.0,0.0,0.0,3
2,says a majority of americans  and republicans  support his approach for deficit reduction,1,1,70.0,71.0,160.0,163.0,9.0,13
0,says she voted against the medicare part d prescription drug program because it was unfunded,4,1,5.0,5.0,7.0,4.0,0.0,1
0,i just talked about guns i told you what my position was and what i did as governor the fact that i received the endorsement of the nra,2,0,34.0,32.0,58.0,33.0,19.0,1
4,one of the reasons that social security is in so much trouble is that the only funding stream comes from people who get a wage the people who get wages is declining dramatically,15,0,12.0,5.0,9.0,3.0,4.0,7
0,for the votes that we got i think we spent on average two bucks a pop compared to  bucks for incumbent milwaukee county executive chris abele,15,1,6.0,5.0,0.0,1.0,1.0,2
1,more than two months ago president barack obama signed a bill for more than  billion in zika funding but the federal government has still only committed  million to help florida,2,0,28.0,23.0,38.0,34.0,7.0,2
2,unemployment for those with college educations is now  percent unemployment for those with more than a college education below  percent,15,1,0.0,0.0,1.0,1.0,0.0,1
2,in the latest jobs numbers wisconsin ranked third in the midwest,9,0,26.0,41.0,32.0,40.0,11.0,6
3,the first professional baseball team was from an ohio city,15,1,0.0,0.0,0.0,0.0,0.0,3
3,says that unlike texas missouri has a perfect aaa credit rating,2,1,2.0,0.0,0.0,1.0,0.0,9
2,the president can authorize the killing of a us citizen who fights for a foreign terrorist organization,10,3,1.0,1.0,0.0,2.0,0.0,8
4,some republican leaders in congress are pushing to make privatizing social security a key part of their legislative agenda if they win a majority in congress this fall,1,1,70.0,71.0,160.0,163.0,9.0,13
1, percent of us gun sales are occurring outside of licensed gun dealers,15,1,2.0,5.0,8.0,5.0,3.0,1
0,the  rebuild america jobs act would have cost the average american family  a year while making no significant impact to fix our infrastructure and roads,15,0,0.0,3.0,0.0,0.0,0.0,13
1,proposed tax changes are a handout to bp,15,2,0.0,1.0,1.0,0.0,0.0,4
2,rhode island spends less than  percent of what the average state spends promoting tourism,15,5,0.0,0.0,0.0,1.0,0.0,13
0,more than  car crashes occur each year on the current congested columbia river bridge,7,0,0.0,4.0,1.0,2.0,0.0,13
5,says president ronald reagan had a month of job creation of  million,15,5,7.0,6.0,3.0,5.0,1.0,13
4,says its a statistical reality that most single moms are very poor undereducated cant get a job and if it werent for government assistance their kids would be starving to death,15,0,12.0,5.0,9.0,3.0,4.0,11
2,bill richardson passed the first law in the nation giving national guard soldiers  in life insurance,2,1,1.0,2.0,3.0,8.0,1.0,4
0,in the last couple of days notices were sent by officials in ukraine to jews in one city indicating that they had to identify themselves as jews,15,1,3.0,2.0,2.0,5.0,0.0,3
2,we have the highest corporate tax rates in the world right now,15,0,3.0,2.0,2.0,1.0,0.0,1
3,the judicial system is the most underfunded in this state able to only pay  percent of its obligations meanwhile judges get some of the richest pensions of all public employees,6,1,1.0,0.0,0.0,0.0,0.0,3
4,says jeff wentworth bending the rules has used  in campaign contributions to lease luxury cars,15,0,1.0,0.0,0.0,0.0,0.0,11
0,says if oregons legislature simply authorizes  million for the crc it will leave oregon holding the bag for a great deal more cost responsibility,15,1,0.0,2.0,0.0,0.0,0.0,13
0,there were  billion in earmarks in fiscal year ,15,2,0.0,1.0,0.0,0.0,0.0,11
0,under david dewhursts leadership the texas senate passed an expansion of instate tuition and free health care to illegal immigrants,2,0,4.0,4.0,3.0,4.0,4.0,4
3,rhode island already gets more revenue per capita from gambling than any other state in the country,1,4,0.0,0.0,0.0,1.0,0.0,13
3,says a packaday smoker who quits because of the tax increase will save about  a year,15,1,0.0,0.0,0.0,0.0,0.0,3
4,we get practically nothing compared to the cost of keeping us military forces in south korea,1,0,63.0,114.0,51.0,37.0,61.0,1
1,when we go to vote they ask for drivers license and verify that you are a voter and a citizen in the state of texas,15,1,1.0,2.0,2.0,0.0,1.0,7
1,before this law was passed americans were told they could keep their current health care plans after it became law the administration issued regulations stating nearly half of americans would lose their current plan,13,0,0.0,0.0,1.0,1.0,0.0,13
0,milwaukee police and firefighters are routinely getting  percent raises annually while everybody else is either getting zero or one percent raises,15,2,0.0,1.0,0.0,0.0,0.0,1
2,when you have  veterans a year committing suicide then you have a serious problem,0,0,2.0,3.0,3.0,2.0,0.0,13
0,when disney was looking to build disney world they came to miami and we told disney to take a hike,15,1,0.0,1.0,0.0,0.0,0.0,1
3,i dont understand what republicans are doing against this it was their idea john mccain introduced cap and trade legislation three times,15,1,0.0,0.0,1.0,0.0,0.0,1
3,dan patrick was the only state senator who voted against the veteran entrepreneurship program a program that assists veterans in successfully starting up their own businesses,15,1,2.0,2.0,4.0,1.0,1.0,3
2,tourism and retirees are the dominant economic engines in our state,2,1,1.0,0.0,1.0,3.0,0.0,3
1,fewer democrats were on the georgia general election ballot in  than in more than  years,15,1,0.0,0.0,1.0,0.0,0.0,13
4,youre paying forstate sen diane allens health care and she took yours away,15,1,1.0,0.0,0.0,0.0,0.0,13
3,once our blueprint for prosperity is signed into law we will have delivered  billion in tax relief,9,0,26.0,41.0,32.0,40.0,11.0,13
3,since  our private economy has produced  million privatesector jobs so whats the jobs score republicans  million democrats  million,1,1,4.0,2.0,12.0,11.0,3.0,3
3,the law right now permits companies that close down american factories and offices and move those jobs overseas to take a tax deduction for the costs associated with moving the jobs to china or india or wherever,0,1,2.0,3.0,2.0,7.0,0.0,3
4,a dwi costs ,15,2,1.0,0.0,0.0,0.0,0.0,13
4,in  clinton said iran could enrich uranium in  she said shes always argued against it,15,0,7.0,6.0,5.0,7.0,0.0,3
4,says rep ken legler voted against installing fire sprinklers and emergency power generators in nursing homes,15,1,2.0,1.0,0.0,0.0,1.0,10
1,last month more americans stopped looking for a job than found one,11,0,0.0,0.0,2.0,0.0,0.0,13
3,we have  baby boomers retiring every day,15,0,13.0,22.0,11.0,4.0,2.0,1
0,the wisconsin legislature raised taxes more than  billion in ,2,0,1.0,3.0,4.0,0.0,1.0,6
2,fifty percent of kids coming out of school cant get a job,2,0,34.0,32.0,58.0,33.0,19.0,6
3,americans spend more than  billion and  billion hours per year complying with the tax code,13,0,1.0,2.0,5.0,3.0,0.0,5
1,when each faced a pension funding crisis tom barrett made tough choices and smart cuts while scott walker passed  million in pension debt to the next generation,15,1,2.0,5.0,8.0,5.0,3.0,4
0,publicemployee unions spent  million in wisconsin unsuccessfully trying to flip the state senate to democratic control,15,0,2.0,12.0,8.0,3.0,1.0,1
4,says president barack obamas homeland security budget had  million to fight climate change but didnt have a line item to fight violent extremism,15,0,5.0,1.0,6.0,1.0,2.0,1
4,this president  could have gotten crippling sanctions against iran he did not,2,0,34.0,32.0,58.0,33.0,19.0,7
0,most americans are now getting their news from facebook,2,0,1.0,3.0,4.0,0.0,1.0,13
5,texas house speaker joe straus said i do not care if wallace hall swings from a tree,15,0,0.0,0.0,0.0,0.0,1.0,3
0,not one of the  gop candidates has discussed how theyd address the rising cost of college,1,1,40.0,29.0,69.0,76.0,7.0,5
2,state sen alberta darling voted to add more than  billion in additional spending while cutting programs such as education and health care,15,1,0.0,0.0,0.0,2.0,1.0,0
1,were at the point of reaching  million deportations this is a historic level more than any other president of the united states,1,5,0.0,0.0,1.0,0.0,0.0,1
0,if it werent for me illegal immigration wouldnt even be a big subject,1,0,63.0,114.0,51.0,37.0,61.0,7
1,barack obama extended health care for wounded troops whod been neglected,1,1,70.0,71.0,160.0,163.0,9.0,4
4,says mitt romney was clear that he would not provide government assistance to the us auto companies even if they went through bankruptcy,1,1,70.0,71.0,160.0,163.0,9.0,7
2,the employee free choice act mandates the elimination of the secret ballot,10,1,0.0,0.0,0.0,1.0,0.0,3
1,our ranking in terms of the best and worst states to do business in was  four years ago and we just moved up to  two weeks ago,9,0,26.0,41.0,32.0,40.0,11.0,1
0,democrats budget resolution would raise americas tax bill by billion,0,0,31.0,39.0,31.0,37.0,8.0,11
2,a small majority of americans dont think they like the affordable care act but a large majority of americans dont want to do away with the protections that are in the affordable care act,1,1,40.0,29.0,69.0,76.0,7.0,3
2,says an average of  billion is added to the national debt every day,0,0,1.0,1.0,3.0,4.0,1.0,13
2,in america radical speech is not a crime,0,0,33.0,24.0,32.0,35.0,5.0,1
5, percent of the crime is committed in estimate by about  percent of the population,2,0,4.0,4.0,3.0,4.0,4.0,1
1,says milwaukee county executive chris abele eliminated sheriffs office funding for providing security for presidential and presidential campaign visits,15,1,3.0,5.0,2.0,1.0,0.0,1
2,the state has less employees this year than we did last year,6,1,0.0,0.0,0.0,1.0,0.0,12
1,says one in three texas children drop out of high school,0,0,2.0,4.0,4.0,3.0,0.0,4
1,in  dallas texas has fewer police officerrelated shootings than any large city in america,15,1,0.0,0.0,1.0,0.0,0.0,8
1,pip fraud is  billion in fraud,2,0,28.0,23.0,38.0,34.0,7.0,13
